data_set_id	probe_id	probe_name	gene_id	gene_acronym
100022503				
100022504	80928226	RP_080717_01_A10	20186	Shh
100022505	80928039	RP_080717_03_C01	16222	Jag1
100022506	80754623	RP_080228_04_A09	15169	Hoxa1
100022507	80928051	RP_080717_03_C04	18270	Pax2
100022512	81026372	RP_080807_03_E02	11784	Avp
100022513	81026392	RP_080807_03_E07	16647	Lhx9
100022524	81026376	RP_080807_03_E03	11665	Arx
100022537	81026396	RP_080807_03_E08	20119	Sema5a
100022558	81026380	RP_080807_03_E04	34002	Fezf2
100022569	81026400	RP_080807_03_E09	19141	Aldh1a2
100022751	81026404	RP_080807_03_E10	16640	Lhx1
100022762	77505441	RP_070130_05_A05	15240	Hrh1
100022764				
100022765				
100022766				
100022767				
100022768				
100022775				
100022776				
100022777				
100023016	77505505	RP_070130_05_B09	11341	Adrb1
100023026	80183883	RP_080319_02_H11	11622	Ar
100023047	77505497	RP_070130_05_B07	20300	Slc6a2
100023052	80183871	RP_080319_02_H08	15342	Slc6a4
100023059	77505477	RP_070130_05_B02	54765	Srd5a1
100023079	77506585	RP_070130_05_E06	18988	Ptgs2
100023082	79280909	RP_071005_06_H06	20027	Scn10a
100023089	78981639	RP_070822_02_D12	87401	Slc6a1
100023096	78981607	RP_070822_02_D04	14177	Gabrb2
100023112	80314864	RP_080414_04_E11	14490	Gnrh1
100023119	77505501	RP_070130_05_B08	143309	Gsk3a
100023149	77505457	RP_070130_05_A09	17019	Abcc1
100023626	78981595	RP_070822_02_D01	12584	Cnr1
100023629	77505465	RP_070130_05_A11	12856	Cyp19a1
100023630	77527860	RP_070130_05_F11	13267	Drd1
100023632	77505461	RP_070130_05_A10	11824	Bche
100023633	77505509	RP_070130_05_B10	12072	Cacna1b
100023635	77505425	RP_070130_05_A01	12454	Chrm1
100023636	78981591	RP_070822_02_C12	11233	Chrnb2
100023640	77505509	RP_070130_05_B10	12072	Cacna1b
100023643	77505493	RP_070130_05_B06	11338	Adra2a
100023645	77505505	RP_070130_05_B09	11341	Adrb1
100023646	77506577	RP_070130_05_E04	11394	Agtr1a
100023648	80183883	RP_080319_02_H11	11622	Ar
100023650	78981591	RP_070822_02_C12	11233	Chrnb2
100023660	77505489	RP_070130_05_B05	13396	Ednrb
100023662	77506573	RP_070130_05_E03	13427	Egfr
100023665	78981603	RP_070822_02_D03	13759	Esr1
100023670	77505465	RP_070130_05_A11	12856	Cyp19a1
100023671	77527860	RP_070130_05_F11	13267	Drd1
100023673	77505513	RP_070130_05_C01	13268	Drd2
100024451	80183887	RP_080319_02_H12	15325	Htr1a
100024487	79280909	RP_071005_06_H06	20027	Scn10a
100024539	77505477	RP_070130_05_B02	54765	Srd5a1
100024688	77505517	RP_070130_05_C02	14176	Gabrb1
100024693	77505485	RP_070130_05_B04	13760	Esr2
100024694	77506597	RP_070130_05_E09	13850	Faah
100024695	77505429	RP_070130_05_A02	14171	Gabra2
100024720	78981619	RP_070822_02_D07	15333	Htr2a
100024731	77506581	RP_070130_05_E05	16102	Inpp1
100024738	77505469	RP_070130_05_A12	73888	Maob
100024748	77505457	RP_070130_05_A09	17019	Abcc1
100024749	77506609	RP_070130_05_E12	11212	Ache
100024751	80183851	RP_080319_02_H03	18157	Oprm1
100024752	77506593	RP_070130_05_E08	18361	Pdgfra
100024753	77506589	RP_070130_05_E07	18362	Pdgfrb
100024754	77505473	RP_070130_05_B01	18818	Ppp3ca
100024755	77506585	RP_070130_05_E06	18988	Ptgs2
100024756	77506577	RP_070130_05_E04	11394	Agtr1a
100024759	77505509	RP_070130_05_B10	12072	Cacna1b
100024760	77505425	RP_070130_05_A01	12454	Chrm1
100024761	78981607	RP_070822_02_D04	14177	Gabrb2
100024767	80183887	RP_080319_02_H12	15325	Htr1a
100024768	77505521	RP_070130_05_C03	15326	Htr1b
100024769	78981619	RP_070822_02_D07	15333	Htr2a
100024775	79280909	RP_071005_06_H06	20027	Scn10a
100024776	78981639	RP_070822_02_D12	87401	Slc6a1
100024780	77505497	RP_070130_05_B07	20300	Slc6a2
100024781	80183871	RP_080319_02_H08	15342	Slc6a4
100024782	77505477	RP_070130_05_B02	54765	Srd5a1
100024786	77505505	RP_070130_05_B09	11341	Adrb1
100024790	77537716	RP_070227_06_B03	11303	Adcyap1
100024791	77506597	RP_070130_05_E09	13850	Faah
100024792	78966981	RP_070822_01_A07	11531	Anxa11
100024793	77505429	RP_070130_05_A02	14171	Gabra2
100024794	77537836	RP_070227_06_E11	88069	Cd109
100024797	77537752	RP_070227_06_B12	50437	Cds1
100024799	77537840	RP_070227_06_E12	12593	Coch
100024802	77537732	RP_070227_06_B07	87854	Cpne2
100024803	78981591	RP_070822_02_C12	11233	Chrnb2
100024804	77537824	RP_070227_06_E08	107544	Strip2
100024805	77537800	RP_070227_06_E02	12959	Dcn
100024806	78981595	RP_070822_02_D01	12584	Cnr1
100024807	77537796	RP_070227_06_E01	73778	Dsp
100024808	77506601	RP_070130_05_E10	12629	Comt
100024809	77537736	RP_070227_06_B08	85011	Efemp1
100024810	77505465	RP_070130_05_A11	12856	Cyp19a1
100024811	80183847	RP_080319_02_H02	13619	Epha7
100024812	77527860	RP_070130_05_F11	13267	Drd1
100024813	77537720	RP_070227_06_B04	14038	Fmo1
100024815	77537848	RP_070227_06_F02	74793	Grik4
100024817	78981631	RP_070822_02_D10	20325	Slit2
100024818	77537844	RP_070227_06_F01	20411	Sntb1
100024820	77537820	RP_070227_06_E07	88752	St18
100024821	77537728	RP_070227_06_B06	76980	Laptm4b
100024822	77537760	RP_070227_06_C02	21136	Tbr1
100024823	79097664	RP_070910_02_E06	130020	LOC433436
100024824	77537740	RP_070227_06_B09	16719	Loxl1
100024825	77537856	RP_070227_06_F04	21802	Trhr
100024827	77537712	RP_070227_06_B02	22082	Vav2
100024828	78981627	RP_070822_02_D09	17972	Ntf3
100024829	77537744	RP_070227_06_B10	22150	Wfs1
100024830	77537852	RP_070227_06_F03	18312	Pcp4
100024831	77505481	RP_070130_05_B03	21726	Top1
100024832	77537828	RP_070227_06_E09	43294	Pkp2
100024834	77537808	RP_070227_06_E04	22391	Plagl1
100024836	77537812	RP_070227_06_E05	46620	Prdm5
100024840	77537748	RP_070227_06_B11	18517	Prkcd
100024844	77537832	RP_070227_06_E10	37561	Pvrl3
100024845	77537724	RP_070227_06_B05	43717	Rprm
100024848				
100024850	80183871	RP_080319_02_H08	15342	Slc6a4
100024851	80928202	RP_080717_01_A04	12093	Calb2
100024854	79692997	RP_071206_04_F07	13167	Dll1
100024855	79720694	RP_071211_03_A02	11710	Neurog2
100024856	79720950	RP_071211_03_F06	76994	Foxp2
100024857	79721146	RP_071211_04_B07	60856	Olig3
100024858	79721190	RP_071211_04_C06	60489	Dach2
100024859	79721234	RP_071211_04_D05	16641	Lhx2
100024866	80754583	RP_080228_03_H11	14619	Gsx2
100024867	80754623	RP_080228_04_A09	15169	Hoxa1
100024868	80754631	RP_080228_04_A11	15176	Hoxa4
100024869	80754875	RP_080228_04_G01	17855	Nkx2-2
100024870	80754927	RP_080228_04_H02	18273	Pax5
100025006				
100025047				
100025080				
100025093				
100025094				
100025095				
100025096				
100025097				
100025156				
100025193				
100025320				
100025339				
100026247	80928051	RP_080717_03_C04	18270	Pax2
100026248	80928059	RP_080717_03_C06	18969	Ptch1
100026249	80928063	RP_080717_03_C07	79902	Bhlhe23
100026250	80928222	RP_080717_01_A09	18698	Phox2b
100026251	80928226	RP_080717_01_A10	20186	Shh
100026255	81026376	RP_080807_03_E03	11665	Arx
100026256	81026380	RP_080807_03_E04	34002	Fezf2
100026257	81026384	RP_080807_03_E05	16644	Lhx5
100026258	81026388	RP_080807_03_E06	21664	Nr2e1
100026259	81026392	RP_080807_03_E07	16647	Lhx9
100026260	80928147	RP_080717_03_E04	14410	Gli3
100026261	80928155	RP_080717_03_E06	14618	Gsx1
100026262	80928159	RP_080717_03_E07	22173	Wnt3a
100026263	80928382	RP_080717_03_E08	18505	Pitx2
100026264	81026368	RP_080807_03_E01	30397	Olig2
100026265	81026372	RP_080807_03_E02	11784	Avp
100026266	81026376	RP_080807_03_E03	11665	Arx
100026267	81026380	RP_080807_03_E04	34002	Fezf2
100026271	80928143	RP_080717_03_E03	13616	Epha4
100026272	80928206	RP_080717_01_A05	22170	Wnt2
100026274	80928218	RP_080717_01_A08	13581	Enc1
100026505	81026400	RP_080807_03_E09	19141	Aldh1a2
100026515	81026384	RP_080807_03_E05	16644	Lhx5
100026516				
100026517				
100026518				
100026519				
100026520				
100026521				
100026522				
100026523				
100026524	78981503	RP_070822_02_B02	12432	Chat
100026525				
100026526				
100026528				
100026529				
100026533	79600559	RP_071128_01_F03	12092	Calb1
100026535				
100026536	79600579	RP_071128_01_F08	18311	Pcp2
100026537	79694385	RP_071203_04_C07	18274	Pax6
100026538				
100026539				
100026541				
100026542	79720694	RP_071211_03_A02	11710	Neurog2
100026543	79720950	RP_071211_03_F06	76994	Foxp2
100026544	79721146	RP_071211_04_B07	60856	Olig3
100026589	81026536	RP_080807_04_H09	26171	Nr5a1
100026590	81026476	RP_080807_04_G06	13576	En1
100026591	80928059	RP_080717_03_C06	18969	Ptch1
100026592	81026488	RP_080807_04_G09	15151	Foxa2
100026594	80928063	RP_080717_03_C07	79902	Bhlhe23
100026596	81026492	RP_080807_04_G10	15174	Hoxa2
100026598	81026500	RP_080807_04_G12	16165	Isl1
100026599	80928218	RP_080717_01_A08	13581	Enc1
100026600	81026504	RP_080807_04_H01	16646	Lhx8
100026601	80928222	RP_080717_01_A09	18698	Phox2b
100026602	81026516	RP_080807_04_H04	17994	Nr4a2
100026604	81026524	RP_080807_04_H06	18271	Pax3
100026605	80928039	RP_080717_03_C01	16222	Jag1
100026922	80928051	RP_080717_03_C04	18270	Pax2
100026923	80754631	RP_080228_04_A11	15176	Hoxa4
100026924	81026532	RP_080807_04_H08	22180	Wnt8b
100026925	80754875	RP_080228_04_G01	17855	Nkx2-2
100026926	81026496	RP_080807_04_G11	16144	Irx1
100026927	80754927	RP_080228_04_H02	18273	Pax5
100026930	79721190	RP_071211_04_C06	60489	Dach2
100026931	80790190	RP_080303_01_B09	20227	Sim1
100026932				
100026933	80790266	RP_080303_01_D05	21111	Tal2
100026934	80754483	RP_080228_03_F10	13432	Egr2
100026935	80754535	RP_080228_03_G11	72814	Foxp1
100026936	80754571	RP_080228_03_H08	14408	Gli1
100026937	80754583	RP_080228_03_H11	14619	Gsx2
100026938	80754623	RP_080228_04_A09	15169	Hoxa1
100026939	81026368	RP_080807_03_E01	30397	Olig2
100026940	81026372	RP_080807_03_E02	11784	Avp
100026941				
100026942	81026388	RP_080807_03_E06	21664	Nr2e1
100026943	81026392	RP_080807_03_E07	16647	Lhx9
100026944	81026376	RP_080807_03_E03	11665	Arx
100026945				
100026946	81026396	RP_080807_03_E08	20119	Sema5a
100026947	81026380	RP_080807_03_E04	34002	Fezf2
100026948				
100026949	81026400	RP_080807_03_E09	19141	Aldh1a2
100026950	81026384	RP_080807_03_E05	16644	Lhx5
100026951				
100026952	81026404	RP_080807_03_E10	16640	Lhx1
100026953				
100026955	79721234	RP_071211_04_D05	16641	Lhx2
100026956				
100026957				
100026959	79721274	RP_071211_04_E03	16941	Ascl1
100026960				
100026961				
100026962	81026416	RP_080807_03_F01	40644	Nrgn
100026963				
100026964	79721338	RP_071211_04_F07	12349	Cdh8
100026965				
100026967				
100026968	80751989	RP_080225_01_B07	13786	Etv1
100026969	80928067	RP_080717_03_C08	18562	Plcb4
100026970	81026472	RP_080807_04_G05	13574	Emx1
100026971				
100026974	80928079	RP_080717_03_C11	16585	Lbx1
100026975	80928083	RP_080717_03_C12	26885	Tlx3
100026976	80928091	RP_080717_03_D02	17468	Msx1
100026977	80928131	RP_080717_03_D12	22531	Zic4
100026978	80928135	RP_080717_03_E01	17953	Nrp1
100026979	80928095	RP_080717_03_D03	15175	Hoxa3
100026980	80928099	RP_080717_03_D04	80230	Slc17a6
100026981	80928139	RP_080717_03_E02	12346	Cdh4
100026982	80928103	RP_080717_03_D05	12952	Dbx1
100026983	80928143	RP_080717_03_E03	13616	Epha4
100026984	80928115	RP_080717_03_D08	92072	Fev
100026985	80928147	RP_080717_03_E04	14410	Gli3
100026986	80928155	RP_080717_03_E06	14618	Gsx1
100026991	80790266	RP_080303_01_D05	21111	Tal2
100027010	80928159	RP_080717_03_E07	22173	Wnt3a
100027767	80928382	RP_080717_03_E08	18505	Pitx2
100027768				
100027801				
100027806				
100027843				
100027850				
100027889				
100027898				
100027911				
100027915				
100027922				
100027926				
100027927				
100027928				
100027929				
100027930				
100027931				
100028369	80928039	RP_080717_03_C01	16222	Jag1
100028374	80928051	RP_080717_03_C04	18270	Pax2
100028379	80928059	RP_080717_03_C06	18969	Ptch1
100028386	80928063	RP_080717_03_C07	79902	Bhlhe23
100028389	80928067	RP_080717_03_C08	18562	Plcb4
100028395	80928075	RP_080717_03_C10	21628	Nkx2-1
100028400	80928079	RP_080717_03_C11	16585	Lbx1
100028407	80928083	RP_080717_03_C12	26885	Tlx3
100028424	80928099	RP_080717_03_D04	80230	Slc17a6
100028429	80928103	RP_080717_03_D05	12952	Dbx1
100028432	80928115	RP_080717_03_D08	92072	Fev
100028441	80928131	RP_080717_03_D12	22531	Zic4
100028451	80928135	RP_080717_03_E01	17953	Nrp1
100028456	80928139	RP_080717_03_E02	12346	Cdh4
100028459	80928143	RP_080717_03_E03	13616	Epha4
100028464	80928147	RP_080717_03_E04	14410	Gli3
100028471	80928155	RP_080717_03_E06	14618	Gsx1
100028478	80928159	RP_080717_03_E07	22173	Wnt3a
100028481	80928382	RP_080717_03_E08	18505	Pitx2
100028589	81026376	RP_080807_03_E03	11665	Arx
100028590	81026380	RP_080807_03_E04	34002	Fezf2
100028591	81026384	RP_080807_03_E05	16644	Lhx5
100028592	81026388	RP_080807_03_E06	21664	Nr2e1
100028594	81026368	RP_080807_03_E01	30397	Olig2
100028595	81026372	RP_080807_03_E02	11784	Avp
100028667				
100028690				
100028719				
100028746				
100028775				
100028804				
100028835				
100028849				
100028992	77537804	RP_070227_06_E03	82041	Kcnh7
100028993	77537808	RP_070227_06_E04	22391	Plagl1
100028996	77537812	RP_070227_06_E05	46620	Prdm5
100029005	77537816	RP_070227_06_E06	18893	Prox1
100029010	77537820	RP_070227_06_E07	88752	St18
100029017	77537824	RP_070227_06_E08	107544	Strip2
100029020	77537828	RP_070227_06_E09	43294	Pkp2
100029042	81026404	RP_080807_03_E10	16640	Lhx1
100029043	81026408	RP_080807_03_E11	16146	Irx3
100029084	81026492	RP_080807_04_G10	15174	Hoxa2
100029087	81026496	RP_080807_04_G11	16144	Irx1
100029096	81026500	RP_080807_04_G12	16165	Isl1
100029101	81026504	RP_080807_04_H01	16646	Lhx8
100029110	81026516	RP_080807_04_H04	17994	Nr4a2
100029192	77537752	RP_070227_06_B12	50437	Cds1
100029213	81026524	RP_080807_04_H06	18271	Pax3
100029214	81026532	RP_080807_04_H08	22180	Wnt8b
100029215	81026536	RP_080807_04_H09	26171	Nr5a1
100029238				
100029243				
100029244				
100029245				
100029246	77537760	RP_070227_06_C02	21136	Tbr1
100029248	77537800	RP_070227_06_E02	12959	Dcn
100029249	77537836	RP_070227_06_E11	88069	Cd109
100029254	80928202	RP_080717_01_A04	12093	Calb2
100029258	80928206	RP_080717_01_A05	22170	Wnt2
100029259	80928059	RP_080717_03_C06	18969	Ptch1
100029260	80928214	RP_080717_01_A07	17781	Neurog1
100029261	80928079	RP_080717_03_C11	16585	Lbx1
100029264	80928083	RP_080717_03_C12	26885	Tlx3
100029271	80928091	RP_080717_03_D02	17468	Msx1
100029278	80928095	RP_080717_03_D03	15175	Hoxa3
100029285	80928099	RP_080717_03_D04	80230	Slc17a6
100029310	78981503	RP_070822_02_B02	12432	Chat
100029315	79537853	RP_071126_04_H02	21174	Tcf4
100029324	79599803	RP_071127_03_E12	18191	Otx2
100029337	79600559	RP_071128_01_F03	12092	Calb1
100029344	79600579	RP_071128_01_F08	18311	Pcp2
100029356	79692997	RP_071206_04_F07	13167	Dll1
100029362	79721190	RP_071211_04_C06	60489	Dach2
100029444				
100029627	80754583	RP_080228_03_H11	14619	Gsx2
100029630	80754623	RP_080228_04_A09	15169	Hoxa1
100029641	80754631	RP_080228_04_A11	15176	Hoxa4
100029648	80754875	RP_080228_04_G01	17855	Nkx2-2
100029657	80754927	RP_080228_04_H02	18273	Pax5
100029658	80754483	RP_080228_03_F10	13432	Egr2
100029659	80754535	RP_080228_03_G11	72814	Foxp1
100029660	80754571	RP_080228_03_H08	14408	Gli1
100029661	80790190	RP_080303_01_B09	20227	Sim1
100029662	80790266	RP_080303_01_D05	21111	Tal2
100029718				
100029806	81026472	RP_080807_04_G05	13574	Emx1
100029823				
100029852	81026464	RP_080807_04_G03	13174	Dlx5
100029995	80794374	RP_080310_04_B10	88823	Cdh7
100030026	80183871	RP_080319_02_H08	15342	Slc6a4
100030196				
100030239				
100030244				
100030297				
100030332				
100030353				
100030372				
100030396				
100030397				
100030398				
100030402	79694129	RP_071203_03_F01	18978	Ptgds
100030405				
100030445	79694149	RP_071203_03_F06	58142	Trps1
100030450				
100030451				
100030461	80928063	RP_080717_03_C07	79902	Bhlhe23
100030463	80928067	RP_080717_03_C08	18562	Plcb4
100030470				
100030472	79694241	RP_071203_03_H06	19950	Ryk
100030473				
100030477	79691661	RP_071206_01_B04	15775	Igf2
100030478	79691697	RP_071206_01_C01	49092	Setd7
100030484	79691765	RP_071206_01_D06	21801	Trh
100030485	79691785	RP_071206_01_D11	52282	Daam2
100030583	79600719	RP_071128_02_A09	12107	Camk2a
100030588	79600735	RP_071128_02_B01	13164	Dlg4
100030593	79600755	RP_071128_02_B06	17529	Mapt
100030597	79600983	RP_071128_02_G05	47626	Pdgfd
100030602	79601003	RP_071128_02_G10	47844	Synpr
100030605	79601035	RP_071128_02_H06	11945	Bmp4
100030606	79601059	RP_071128_02_H12	13963	Fgfr4
100030607	79601543	RP_071128_04_C06	86431	Aph1a
100030608				
100030610				
100030611				
100030612	79694101	RP_071203_03_E06	33926	Pdgfc
100030613	79694113	RP_071203_03_E09	13941	Fgf1
100030614	79694125	RP_071203_03_E12	17029	Mef2c
100030615	81026488	RP_080807_04_G09	15151	Foxa2
100030617	79720950	RP_071211_03_F06	76994	Foxp2
100030618	81026492	RP_080807_04_G10	15174	Hoxa2
100030621	81026496	RP_080807_04_G11	16144	Irx1
100030623	81026500	RP_080807_04_G12	16165	Isl1
100030624	79721234	RP_071211_04_D05	16641	Lhx2
100030625	80754483	RP_080228_03_F10	13432	Egr2
100030626	81026504	RP_080807_04_H01	16646	Lhx8
100030627	80754535	RP_080228_03_G11	72814	Foxp1
100030628	81026516	RP_080807_04_H04	17994	Nr4a2
100030629	80754571	RP_080228_03_H08	14408	Gli1
100030631	81026524	RP_080807_04_H06	18271	Pax3
100030632	81026532	RP_080807_04_H08	22180	Wnt8b
100030633	79601595	RP_071128_04_D09	12585	Cnr2
100030635	81026536	RP_080807_04_H09	26171	Nr5a1
100030637	80928091	RP_080717_03_D02	17468	Msx1
100030638	81026404	RP_080807_03_E10	16640	Lhx1
100030640	81026408	RP_080807_03_E11	16146	Irx3
100030645	79601699	RP_071128_04_F11	11616	Aqp4
100030657	79693989	RP_071203_03_B12	13944	Fgf12
100030658	80754623	RP_080228_04_A09	15169	Hoxa1
100030660	80754631	RP_080228_04_A11	15176	Hoxa4
100030663	80928059	RP_080717_03_C06	18969	Ptch1
100030667	80928071	RP_080717_03_C09	13805	Evx1
100030668	79721274	RP_071211_04_E03	16941	Ascl1
100030670	79721338	RP_071211_04_F07	12349	Cdh8
100030672	79694017	RP_071203_03_C08	84170	Adcy2
100030673	81026464	RP_080807_04_G03	13174	Dlx5
100030674	80751989	RP_080225_01_B07	13786	Etv1
100030677	81026476	RP_080807_04_G06	13576	En1
100030678	80928103	RP_080717_03_D05	12952	Dbx1
100030682	79694077	RP_071203_03_D11	84435	Sh3bgrl2
100031016	79694241	RP_071203_03_H06	19950	Ryk
100031044	79691661	RP_071206_01_B04	15775	Igf2
100031081	79691697	RP_071206_01_C01	49092	Setd7
100031159				
100031235				
100031459	79601003	RP_071128_02_G10	47844	Synpr
100031512	79601035	RP_071128_02_H06	11945	Bmp4
100031513	79601059	RP_071128_02_H12	13963	Fgfr4
100031514	79601543	RP_071128_04_C06	86431	Aph1a
100031589	79601595	RP_071128_04_D09	12585	Cnr2
100031644	79601699	RP_071128_04_F11	11616	Aqp4
100031681	79693989	RP_071203_03_B12	13944	Fgf12
100031725	80928079	RP_080717_03_C11	16585	Lbx1
100031728	80928083	RP_080717_03_C12	26885	Tlx3
100031733	79691765	RP_071206_01_D06	21801	Trh
100031740	80928091	RP_080717_03_D02	17468	Msx1
100031755	80928095	RP_080717_03_D03	15175	Hoxa3
100031762	80928099	RP_080717_03_D04	80230	Slc17a6
100031766	79691785	RP_071206_01_D11	52282	Daam2
100031768	81026368	RP_080807_03_E01	30397	Olig2
100031781	81026372	RP_080807_03_E02	11784	Avp
100031793	78981503	RP_070822_02_B02	12432	Chat
100031800	79691833	RP_071206_01_E11	14342	Gdf9
100031803	80928067	RP_080717_03_C08	18562	Plcb4
100031814	80928071	RP_080717_03_C09	13805	Evx1
100031825	80928075	RP_080717_03_C10	21628	Nkx2-1
100031840	79691837	RP_071206_01_E12	88569	Rspo2
100031868	79691849	RP_071206_01_F03	13159	Dkk1
100031912	80928382	RP_080717_03_E08	18505	Pitx2
100031913	79691897	RP_071206_01_G04	11941	Bmp15
100031918	79537853	RP_071126_04_H02	21174	Tcf4
100031929	79599803	RP_071127_03_E12	18191	Otx2
100031932	79600559	RP_071128_01_F03	12092	Calb1
100031943	79600579	RP_071128_01_F08	18311	Pcp2
100031944	79692737	RP_071206_04_A02	26167	Mapk8
100031945	79692793	RP_071206_04_B04	13421	Efnb3
100031946				
100031947	81026388	RP_080807_03_E06	21664	Nr2e1
100031948	79692905	RP_071206_04_D08	14133	Dtx1
100031949	81026392	RP_080807_03_E07	16647	Lhx9
100031956	81026396	RP_080807_03_E08	20119	Sema5a
100031963	79692913	RP_071206_04_D10	88559	Rxfp3
100031976	81026400	RP_080807_03_E09	19141	Aldh1a2
100031987	81026404	RP_080807_03_E10	16640	Lhx1
100031992				
100031997	81026408	RP_080807_03_E11	16146	Irx3
100032004	81026412	RP_080807_03_E12	20235	Six3
100032017	79692921	RP_071206_04_D12	22105	Slc32a1
100032020	81026412	RP_080807_03_E12	20235	Six3
100032036				
100032039	81026492	RP_080807_04_G10	15174	Hoxa2
100032044	81026496	RP_080807_04_G11	16144	Irx1
100032051	81026500	RP_080807_04_G12	16165	Isl1
100032056	81026504	RP_080807_04_H01	16646	Lhx8
100032082				
100032086	79694385	RP_071203_04_C07	18274	Pax6
100032091	79692997	RP_071206_04_F07	13167	Dll1
100032113	79892061	RP_080122_03_B02	106517	6430573F11Rik
100032116	81026516	RP_080807_04_H04	17994	Nr4a2
100032130				
100032144	79892093	RP_080122_03_B10	21447	Tek
100032148	80928131	RP_080717_03_D12	22531	Zic4
100032149	80928135	RP_080717_03_E01	17953	Nrp1
100032150	80928139	RP_080717_03_E02	12346	Cdh4
100032151	80928159	RP_080717_03_E07	22173	Wnt3a
100032152	80928382	RP_080717_03_E08	18505	Pitx2
100032154	79892109	RP_080122_03_C03	14361	Gfra1
100032155	81026376	RP_080807_03_E03	11665	Arx
100032160				
100032162	81026400	RP_080807_03_E09	19141	Aldh1a2
100032163	81026404	RP_080807_03_E10	16640	Lhx1
100032164	79892137	RP_080122_03_C10	81782	Stard5
100032170				
100032171	81188727	RP_080912_04_H10	40644	Nrgn
100032172	81026464	RP_080807_04_G03	13174	Dlx5
